funcName,mean_requests,std_requests,cv,stability
894,4.333333333333333,5.773502691896258,1.3323467750529827,Noisy
334,2001.4,4357.096544718742,2.177024355310653,Noisy
2055,21.125,45.73975295079762,2.165195405954917,Noisy
775,1.0,0.0,0.0,Stable
1950,1.0,0.0,0.0,Stable
1741,1.0,0.0,0.0,Stable
793,1.5,0.7071067811865476,0.47140452079103173,Noisy
1363,3160.834027777778,562.8824477525798,0.1780803556295279,Noisy
950,26.254945054945054,51.147760949646404,1.948119138798687,Noisy
1066,1.5,0.7071067811865476,0.47140452079103173,Noisy
1286,1.6666666666666667,0.5773502691896257,0.3464101615137754,Noisy
739,3.3333333333333335,2.516611478423583,0.7549834435270749,Noisy
729,1.8888888888888888,0.9189365834726815,0.4864958383090667,Noisy
1277,1.0,,,Noisy
2101,1.0,,,Noisy
1051,3.7066666666666666,16.379596184618567,4.418955805202851,Noisy
1747,3.8,3.8340579025361627,1.0089626059305692,Noisy
1417,1.0,0.0,0.0,Stable
1668,1.0909090909090908,0.30151134457776363,0.27638539919628335,Noisy
832,1.0,0.0,0.0,Stable
25,1.5,0.5773502691896257,0.38490017945975047,Noisy
1663,1.0,0.0,0.0,Stable
377,1.3333333333333333,0.5773502691896258,0.4330127018922194,Noisy
2243,1.0,,,Noisy
743,1.004158004158004,0.06441538363886107,0.06414865327182645,Stable
1853,6.013194444444444,0.13634080656751293,0.022673606820327825,Stable
1179,3231.1041666666665,2408.697189140838,0.7454718464325291,Noisy
886,465.3229166666667,191.41936621502336,0.4113688781679891,Noisy
1582,7.949305555555555,0.4841470907983754,0.06090432521618421,Stable
1029,14.83529411764706,16.091331568508387,1.084665490343547,Noisy
1449,1.4,0.5477225575051661,0.3912303982179758,Noisy
1927,1.0,0.0,0.0,Stable
211,71.65347222222222,37.769242688810046,0.5271097340778483,Noisy
477,9.95278365045807,21.43935318412999,2.1541062216441587,Noisy
1023,1.0,0.0,0.0,Stable
1298,1.5,0.7071067811865476,0.47140452079103173,Noisy
1256,1.0,0.0,0.0,Stable
1575,1.7519884309472162,0.4353517398012444,0.24849007682423485,Noisy
1170,1.768251273344652,0.42413648356291656,0.2398621112036081,Noisy
484,1.0952380952380953,0.3007926037591192,0.27463672517136967,Noisy
591,1.6743055555555555,0.9469050223245067,0.5655509050797551,Noisy
1799,2.0,0.0,0.0,Stable
848,469.3263888888889,671.5991001729956,1.4309851652769388,Noisy
1139,5.694174757281553,5.583780492219736,0.9806127718646765,Noisy
1330,1.0164948453608247,0.20260718639156652,0.19931944300184537,Noisy
292,2.0682819383259914,1.1763707986328742,0.5687671379971511,Noisy
709,1.002079002079002,0.04559607525875531,0.04550147759224337,Stable
1258,1.0083333333333333,0.316227766016838,0.3136143134051286,Noisy
1355,1.896551724137931,1.2633523314184736,0.666131229293377,Noisy
1046,3.1116751269035534,1.9875158848632302,0.6387285959511523,Noisy
425,1.002079002079002,0.04559607525875534,0.045501477592243406,Stable
1311,25.734592445328033,20.628486708035187,0.8015859101658387,Noisy
1529,28277.472916666666,13163.675035379365,0.46551808480809226,Noisy
77,1702.942361111111,419.7444076655281,0.24648186412584122,Noisy
1542,3230.9631944444445,2408.47443533519,0.7454354291241998,Noisy
1054,404.9277777777778,264.8767981522105,0.6541334348703868,Noisy
1119,257.99791666666664,192.38325159048938,0.7456775390905523,Noisy
2111,59.99444444444445,0.21731118833389812,0.0036221885267248505,Stable
1565,6.999305555555556,0.026352313834736494,0.0037649897729953915,Stable
1929,2.464769647696477,1.1097104459574914,0.45022886702398496,Noisy
57,70.11674774148715,71.11912075414348,1.0142957716229506,Noisy
2034,1.0013888888888889,0.05270462766947299,0.052631528324577743,Stable
1393,11.970752089136491,10.188015490910235,0.8510756396129783,Noisy
265,1.3760217983651226,1.019092320642972,0.7406076864870708,Noisy
2010,1.256965944272446,0.6247280815324688,0.49701273481523994,Noisy
1505,1.4878787878787878,0.500612133352076,0.3364602932916193,Noisy
7,13.611957796014067,15.81593650257915,1.1619148942123863,Noisy
901,1.0,0.0,0.0,Stable
1274,1.0,0.0,0.0,Stable
1616,1.0,0.0,0.0,Stable
245,299.42615723732547,181.9253701804558,0.6075800853839952,Noisy
994,1.0,0.0,0.0,Stable
430,1.156,0.4941177031934988,0.4274374595099471,Noisy
1771,1.9594594594594594,0.19789292708477993,0.10099363175361183,Stable
1758,1.02020202020202,0.20100756305184242,0.19702721526863765,Noisy
